review_title,product_id,rating,split_2_category,final_l0_category
Nice product. Good product quality,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Its worth money. This camera is very good option if you have wifi connection with good speed. Its worth money.,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
2 month. https://m.media-amazon.com/images/I/51ahUA0d7AL._SY88.jpg,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Good produot. Good product .Picture Good .Two way talk is not work.,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Awesome. Cp plus all cameras is best 👌😊,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Fine🤘🏻🙏🏻. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Good. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Best for kids. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Easy clean and use. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Nice product. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
bahut accha. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Really liked this product. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Erase button not working 🤬. ,B07H8W9PB6,4.1,Accessories&Peripherals,Home & Office
Quality. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
It's not fitting on keyboard. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Transparency is not too good. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Cost worthy. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Just okay. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Good quality. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Workable. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Durability and Quality. ,B0994GP1CX,3.3,Accessories&Peripherals,Home & Office
Dual Bandwidth. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
It's good. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Simple and effective. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Easy plug and play. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Only 200mbps support. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Great Device for Old Laptops. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Good device but be careful for a defective one.. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
Excellent Speeds and Coverage!. ,B07KRCW6LZ,4.3,NetworkingDevices,Home & Office
minimum order quantity should be done away. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
Worthy. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
You can buy. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
300 pages = 150 sheets. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
Nothing. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
Awesome product. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
Nice product. ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
It is a very nice notebook and worth buying and a very unique size(A5). ,B00P93X6EK,4.5,OfficePaperProducts,Home & Office
Great at this price range. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
This propods are overall good .. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Avarege but call facility bad. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
sometimes not working properly. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Not worth it. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Nice product. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Good for music but not for calls. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Awesome Quality TWS ✌️. ,B09ND94ZRG,3.5,"Headphones,Earbuds&Accessories",Home & Office
Must have product. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
silent but not fully.. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
Good product. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
great product. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
Best value for money. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
Sleek & Smooth. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
Good buy. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
Just buy it !!!. ,B08LW31NQ6,4.5,Accessories&Peripherals,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
. ,B09YV575RK,4.0,WearableTechnology,Home & Office
Just gets the job done. Not so fast as it says. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Ok ok for value for money. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Good product. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Good quality at this price range. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Good product. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Good value for money.. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Good product. ,B09X7DY7Q4,4.5,Accessories,Home & Office
Similar performance to Ultra series card. ,B09X7DY7Q4,4.5,Accessories,Home & Office
🌟🌟🌟🌟. ,B0BDS8MY8J,4.2,Components,Home & Office
Good product. ,B0BDS8MY8J,4.2,Components,Home & Office
Nice product. ,B0BDS8MY8J,4.2,Components,Home & Office
Product quality is good and price is also very good. ,B0BDS8MY8J,4.2,Components,Home & Office
Easy to install. ,B0BDS8MY8J,4.2,Components,Home & Office
Nice product at this rate. ,B0BDS8MY8J,4.2,Components,Home & Office
Not gona regret after buying it. ,B0BDS8MY8J,4.2,Components,Home & Office
Best caddy in the market. ,B0BDS8MY8J,4.2,Components,Home & Office
Good quality. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Bindaas watch. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Good. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Must buy. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
The LCD display is much better than shown in images or videos. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Love to Noise Brand. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Good product battery backup good. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Nice one. ,B09NC2TY11,4.1,WearableTechnology,Home & Office
Very nice quality. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
Good one for office use. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
Good. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
Try na cool.. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
avearage. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
Nicee. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
अच्छा है. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
ABC. ,B07S7DCJKS,4.3,Accessories&Peripherals,Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
. ,B091JF2TFD,3.9,"Headphones,Earbuds&Accessories",Home & Office
Good for gaming.. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Worst earbuds. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Not upto Expectation mark. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Good enough. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Worth it. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Not suitable for long use. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Ear pain. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
Sound quality and build quality is good 2022 its a best choise. ,B09X76VL5L,3.7,"Headphones,Earbuds&Accessories",Home & Office
It's good. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Good. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
One of the few items on amazon that are original. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Awesome!. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Nice quality products 👍. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Best price. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Nice pen. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
Good pen. ,B00LOD70SC,4.3,OfficePaperProducts,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
. ,B07XJYYH7L,3.3,Accessories&Peripherals,Home & Office
It is kinda heavy and i suggest u should use an mouse pad. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
I'm not a pro gamer but this mouse does the job well. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Valuable mouse. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Value for Money. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Don't buy if you are planning to buy this for FPS Games. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Good according to price and specification. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Super looking and more featured mouse. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Perfect Product. ,B08D64C9FN,4.2,Accessories&Peripherals,Home & Office
Good product with less money. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
At this price ok ok.. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good product. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good mouse at this price range. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good for daily use ke liye. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Good. ,B07L9FW9GF,4.0,Accessories&Peripherals,Home & Office
Great. Value of Money ...,B00VA7YYUO,4.3,CraftMaterials,Home & Office
Don't but space pencil. Amazing apsara changed my son is left handed it changed his handwriting good but space pencil is litte ok,B00VA7YYUO,4.3,CraftMaterials,Home & Office
Ok. Ok,B00VA7YYUO,4.3,CraftMaterials,Home & Office
Best pencil. Value for money.,B00VA7YYUO,4.3,CraftMaterials,Home & Office
Nice pencil. Nice pencil,B00VA7YYUO,4.3,CraftMaterials,Home & Office
It is ok. It is ok,B00VA7YYUO,4.3,CraftMaterials,Home & Office
MRP on the box is 95. https://m.media-amazon.com/images/I/71QfDO96QaL._SY88.jpg,B00VA7YYUO,4.3,CraftMaterials,Home & Office
Best in its class!. One of the best option to save money.,B00VA7YYUO,4.3,CraftMaterials,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
. ,B07X2L5Z8C,4.6,Accessories&Peripherals,Home & Office
Functionality as described. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Working. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Great USB in budget. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Good. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Good. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
It just works. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Works with my Casio ct-x700 well. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
Still working after 3 months. ,B00NH11KIK,4.5,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B09C6HWG18,4.2,Accessories&Peripherals,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
. ,B07SBGFDX9,4.1,OfficePaperProducts,Home & Office
Great Build Quality!. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Great condition. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Nice. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Good experience. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Good purchase. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Just not A4.. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
GOOD ONE. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
It useful but buy it only when the price is under 100. Then u will get the profit.. ,B00P93X0VO,4.2,OfficePaperProducts,Home & Office
Nice cover. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Value for money product.. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Good. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Worthy. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Snug fit 😃. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Fits perfectly | Looks stylish | Lightweight. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Nice flip case. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Beautiful product received. ,B07Z53L5QL,4.3,Accessories&Peripherals,Home & Office
Not as per Description. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
It's not a 2800mAh battery. It's 1800mAh. They are fooling you with the name. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
Design problem of getting overheated. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
It is good medium speed charger. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
Good. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
Ok Chinese?. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
Good. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
Fast Charging. ,B00N3XLDW0,3.8,Cameras&Photography,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B09Z7YGV3R,4.0,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
. ,B083RD1J99,4.1,Accessories&Peripherals,Home & Office
Nice product from Zebronics... Using for laptop. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Gr8 product need more sound quality. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Sound. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Best Product 👍. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Sound bass. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Value for money. Wired and aux quality is poor. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Compact speakers for PC/Laptop. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Worthy for our money. ,B08K9PX15C,4.0,Accessories&Peripherals,Home & Office
Value for money.. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Value for money. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Price could be lesser. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Ideal for new MacBooks. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Average and overpriced. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Meet the expectations. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
So I got the product on 11th August 2022. This is the initial impression of the product.. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Ok ok product. ,B09163Q5CD,4.1,Accessories&Peripherals,Home & Office
Fine for beginners but brightness is low ...increase brightness ... ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Good. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Size and brightness. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
It is good for rough work. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Very nice & satisfactory. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Very low brightness. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Na. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
Nice product for this price. ,B09VC2D2WG,4.1,Accessories&Peripherals,Home & Office
very good product. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
The replaced item is fine and working good. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Nice experience. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Good Product For PlayStation. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Poor insulation. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Nice. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Serves the purpose. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
One of the pins were broken. ,B084BR3QX8,3.5,Accessories&Peripherals,Home & Office
Worth it!. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Good one. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Robust and effective.. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Good. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Good. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
It's a good product under 199 rupees It's neatly packed and has good quality built. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Nice product. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Worth the price. ,B09RZS1NQT,4.0,Accessories&Peripherals,Home & Office
Good. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Worth to buy. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Great value for price. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Good product. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Nice product.. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Reliable and worth it!. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Much more sturdy and durable than Apple cable. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
Good. ,B07XLCFSSN,4.4,Accessories&Peripherals,Home & Office
You want to buy an apple-like earpods w/o having to pay the apple price.. ,B09SGGRKV8,3.6,"Headphones,Earbuds&Accessories",Home & Office
Fragile!. ,B09SGGRKV8,3.6,"Headphones,Earbuds&Accessories",Home & Office
Nice auido quality but poor build quality. ,B09SGGRKV8,3.6,"Headphones,Earbuds&Accessories",Home & Office
